Split,Disease,Filename,Extension,Width,Height,Channels,Color Mode,File Size (KB),File Size (MB),Full Path
train,Very_Mild_Demented,verymild_1665.jpg,.jpg,128,128,1,L,4.34,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1665.jpg
train,Very_Mild_Demented,verymild_1666.jpg,.jpg,128,128,1,L,4.45,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1666.jpg
train,Very_Mild_Demented,verymild_1667.jpg,.jpg,128,128,1,L,4.42,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1667.jpg
train,Very_Mild_Demented,verymild_1668.jpg,.jpg,128,128,1,L,4.46,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1668.jpg
train,Very_Mild_Demented,verymild_1669.jpg,.jpg,128,128,1,L,4.57,0.0045,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1669.jpg
train,Very_Mild_Demented,verymild_167.jpg,.jpg,128,128,1,L,3.95,0.0039,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_167.jpg
train,Very_Mild_Demented,verymild_1670.jpg,.jpg,128,128,1,L,4.36,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1670.jpg
train,Very_Mild_Demented,verymild_1671.jpg,.jpg,128,128,1,L,4.43,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1671.jpg
train,Very_Mild_Demented,verymild_1672.jpg,.jpg,128,128,1,L,4.7,0.0046,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1672.jpg
train,Very_Mild_Demented,verymild_1673.jpg,.jpg,128,128,1,L,4.73,0.0046,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1673.jpg
train,Very_Mild_Demented,verymild_1675.jpg,.jpg,128,128,1,L,4.41,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1675.jpg
train,Very_Mild_Demented,verymild_1676.jpg,.jpg,128,128,1,L,4.54,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1676.jpg
train,Very_Mild_Demented,verymild_1677.jpg,.jpg,128,128,1,L,4.39,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1677.jpg
train,Very_Mild_Demented,verymild_1679.jpg,.jpg,128,128,1,L,4.16,0.0041,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1679.jpg
train,Very_Mild_Demented,verymild_168.jpg,.jpg,128,128,1,L,4.13,0.004,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_168.jpg
train,Very_Mild_Demented,verymild_1681.jpg,.jpg,128,128,1,L,4.5,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1681.jpg
train,Very_Mild_Demented,verymild_1682.jpg,.jpg,128,128,1,L,4.35,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1682.jpg
train,Very_Mild_Demented,verymild_1683.jpg,.jpg,128,128,1,L,4.52,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1683.jpg
train,Very_Mild_Demented,verymild_1686.jpg,.jpg,128,128,1,L,4.32,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1686.jpg
train,Very_Mild_Demented,verymild_169.jpg,.jpg,128,128,1,L,4.0,0.0039,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_169.jpg
train,Very_Mild_Demented,verymild_1691.jpg,.jpg,128,128,1,L,4.15,0.004,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1691.jpg
train,Very_Mild_Demented,verymild_1692.jpg,.jpg,128,128,1,L,4.49,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1692.jpg
train,Very_Mild_Demented,verymild_1694.jpg,.jpg,128,128,1,L,4.5,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1694.jpg
train,Very_Mild_Demented,verymild_1695.jpg,.jpg,128,128,1,L,4.46,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1695.jpg
train,Very_Mild_Demented,verymild_1696.jpg,.jpg,128,128,1,L,4.48,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1696.jpg
train,Very_Mild_Demented,verymild_1697.jpg,.jpg,128,128,1,L,4.47,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1697.jpg
train,Very_Mild_Demented,verymild_1698.jpg,.jpg,128,128,1,L,4.15,0.0041,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1698.jpg
train,Very_Mild_Demented,verymild_1699.jpg,.jpg,128,128,1,L,4.49,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1699.jpg
train,Very_Mild_Demented,verymild_170.jpg,.jpg,128,128,1,L,3.44,0.0034,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_170.jpg
train,Very_Mild_Demented,verymild_1700.jpg,.jpg,128,128,1,L,4.42,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1700.jpg
train,Very_Mild_Demented,verymild_1702.jpg,.jpg,128,128,1,L,4.41,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1702.jpg
train,Very_Mild_Demented,verymild_1703.jpg,.jpg,128,128,1,L,4.38,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1703.jpg
train,Very_Mild_Demented,verymild_1704.jpg,.jpg,128,128,1,L,4.48,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1704.jpg
train,Very_Mild_Demented,verymild_1706.jpg,.jpg,128,128,1,L,4.36,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1706.jpg
train,Very_Mild_Demented,verymild_1707.jpg,.jpg,128,128,1,L,4.54,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1707.jpg
train,Very_Mild_Demented,verymild_1708.jpg,.jpg,128,128,1,L,4.53,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1708.jpg
train,Very_Mild_Demented,verymild_171.jpg,.jpg,128,128,1,L,3.99,0.0039,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_171.jpg
train,Very_Mild_Demented,verymild_1711.jpg,.jpg,128,128,1,L,4.36,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1711.jpg
train,Very_Mild_Demented,verymild_1712.jpg,.jpg,128,128,1,L,4.44,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1712.jpg
train,Very_Mild_Demented,verymild_1713.jpg,.jpg,128,128,1,L,4.5,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1713.jpg
train,Very_Mild_Demented,verymild_1715.jpg,.jpg,128,128,1,L,4.47,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1715.jpg
train,Very_Mild_Demented,verymild_1716.jpg,.jpg,128,128,1,L,3.82,0.0037,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1716.jpg
train,Very_Mild_Demented,verymild_1717.jpg,.jpg,128,128,1,L,4.52,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1717.jpg
train,Very_Mild_Demented,verymild_1718.jpg,.jpg,128,128,1,L,4.53,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1718.jpg
train,Very_Mild_Demented,verymild_1719.jpg,.jpg,128,128,1,L,4.39,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1719.jpg
train,Very_Mild_Demented,verymild_172.jpg,.jpg,128,128,1,L,3.84,0.0037,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_172.jpg
train,Very_Mild_Demented,verymild_1720.jpg,.jpg,128,128,1,L,4.46,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1720.jpg
train,Very_Mild_Demented,verymild_1721.jpg,.jpg,128,128,1,L,4.45,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1721.jpg
train,Very_Mild_Demented,verymild_1722.jpg,.jpg,128,128,1,L,4.52,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1722.jpg
train,Very_Mild_Demented,verymild_1723.jpg,.jpg,128,128,1,L,4.4,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1723.jpg
train,Very_Mild_Demented,verymild_1724.jpg,.jpg,128,128,1,L,4.39,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1724.jpg
train,Very_Mild_Demented,verymild_1725.jpg,.jpg,128,128,1,L,4.48,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1725.jpg
train,Very_Mild_Demented,verymild_1726.jpg,.jpg,128,128,1,L,4.5,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1726.jpg
train,Very_Mild_Demented,verymild_1727.jpg,.jpg,128,128,1,L,4.55,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1727.jpg
train,Very_Mild_Demented,verymild_1728.jpg,.jpg,128,128,1,L,4.44,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1728.jpg
train,Very_Mild_Demented,verymild_1729.jpg,.jpg,128,128,1,L,4.42,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1729.jpg
train,Very_Mild_Demented,verymild_1731.jpg,.jpg,128,128,1,L,4.42,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1731.jpg
train,Very_Mild_Demented,verymild_1732.jpg,.jpg,128,128,1,L,4.54,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1732.jpg
train,Very_Mild_Demented,verymild_1733.jpg,.jpg,128,128,1,L,4.31,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1733.jpg
train,Very_Mild_Demented,verymild_1735.jpg,.jpg,128,128,1,L,4.29,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1735.jpg
train,Very_Mild_Demented,verymild_1736.jpg,.jpg,128,128,1,L,4.4,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1736.jpg
train,Very_Mild_Demented,verymild_1737.jpg,.jpg,128,128,1,L,4.42,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1737.jpg
train,Very_Mild_Demented,verymild_1738.jpg,.jpg,128,128,1,L,4.37,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1738.jpg
train,Very_Mild_Demented,verymild_1739.jpg,.jpg,128,128,1,L,4.59,0.0045,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1739.jpg
train,Very_Mild_Demented,verymild_174.jpg,.jpg,128,128,1,L,4.05,0.004,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_174.jpg
train,Very_Mild_Demented,verymild_1740.jpg,.jpg,128,128,1,L,4.36,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1740.jpg
train,Very_Mild_Demented,verymild_1741.jpg,.jpg,128,128,1,L,4.44,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1741.jpg
train,Very_Mild_Demented,verymild_1745.jpg,.jpg,128,128,1,L,4.47,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1745.jpg
train,Very_Mild_Demented,verymild_1746.jpg,.jpg,128,128,1,L,4.51,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1746.jpg
train,Very_Mild_Demented,verymild_1747.jpg,.jpg,128,128,1,L,4.37,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1747.jpg
train,Very_Mild_Demented,verymild_1748.jpg,.jpg,128,128,1,L,3.8,0.0037,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1748.jpg
train,Very_Mild_Demented,verymild_175.jpg,.jpg,128,128,1,L,3.86,0.0038,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_175.jpg
train,Very_Mild_Demented,verymild_1750.jpg,.jpg,128,128,1,L,4.43,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1750.jpg
train,Very_Mild_Demented,verymild_1751.jpg,.jpg,128,128,1,L,4.46,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1751.jpg
train,Very_Mild_Demented,verymild_1752.jpg,.jpg,128,128,1,L,4.32,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1752.jpg
train,Very_Mild_Demented,verymild_1755.jpg,.jpg,128,128,1,L,4.52,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1755.jpg
train,Very_Mild_Demented,verymild_1757.jpg,.jpg,128,128,1,L,4.16,0.0041,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1757.jpg
train,Very_Mild_Demented,verymild_1758.jpg,.jpg,128,128,1,L,4.3,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1758.jpg
train,Very_Mild_Demented,verymild_1759.jpg,.jpg,128,128,1,L,4.46,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1759.jpg
train,Very_Mild_Demented,verymild_176.jpg,.jpg,128,128,1,L,4.2,0.0041,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_176.jpg
train,Very_Mild_Demented,verymild_1762.jpg,.jpg,128,128,1,L,4.51,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1762.jpg
train,Very_Mild_Demented,verymild_1763.jpg,.jpg,128,128,1,L,4.39,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1763.jpg
train,Very_Mild_Demented,verymild_1764.jpg,.jpg,128,128,1,L,4.44,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1764.jpg
train,Very_Mild_Demented,verymild_1765.jpg,.jpg,128,128,1,L,4.45,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1765.jpg
train,Very_Mild_Demented,verymild_1766.jpg,.jpg,128,128,1,L,4.52,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1766.jpg
train,Very_Mild_Demented,verymild_1768.jpg,.jpg,128,128,1,L,4.21,0.0041,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1768.jpg
train,Very_Mild_Demented,verymild_1769.jpg,.jpg,128,128,1,L,4.51,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1769.jpg
train,Very_Mild_Demented,verymild_177.jpg,.jpg,128,128,1,L,3.89,0.0038,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_177.jpg
train,Very_Mild_Demented,verymild_1772.jpg,.jpg,128,128,1,L,4.37,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1772.jpg
train,Very_Mild_Demented,verymild_1773.jpg,.jpg,128,128,1,L,4.38,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1773.jpg
train,Very_Mild_Demented,verymild_1775.jpg,.jpg,128,128,1,L,4.55,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1775.jpg
train,Very_Mild_Demented,verymild_1776.jpg,.jpg,128,128,1,L,4.35,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1776.jpg
train,Very_Mild_Demented,verymild_1777.jpg,.jpg,128,128,1,L,4.55,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1777.jpg
train,Very_Mild_Demented,verymild_1778.jpg,.jpg,128,128,1,L,4.53,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1778.jpg
train,Very_Mild_Demented,verymild_1779.jpg,.jpg,128,128,1,L,4.27,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1779.jpg
train,Very_Mild_Demented,verymild_1780.jpg,.jpg,128,128,1,L,4.39,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1780.jpg
train,Very_Mild_Demented,verymild_1781.jpg,.jpg,128,128,1,L,4.36,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1781.jpg
train,Very_Mild_Demented,verymild_1782.jpg,.jpg,128,128,1,L,4.47,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1782.jpg
train,Very_Mild_Demented,verymild_1783.jpg,.jpg,128,128,1,L,4.52,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1783.jpg
train,Very_Mild_Demented,verymild_1784.jpg,.jpg,128,128,1,L,4.3,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1784.jpg
train,Very_Mild_Demented,verymild_1785.jpg,.jpg,128,128,1,L,4.42,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1785.jpg
train,Very_Mild_Demented,verymild_1786.jpg,.jpg,128,128,1,L,3.84,0.0038,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1786.jpg
train,Very_Mild_Demented,verymild_1787.jpg,.jpg,128,128,1,L,4.49,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1787.jpg
train,Very_Mild_Demented,verymild_1788.jpg,.jpg,128,128,1,L,4.51,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1788.jpg
train,Very_Mild_Demented,verymild_1789.jpg,.jpg,128,128,1,L,4.45,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1789.jpg
train,Very_Mild_Demented,verymild_1791.jpg,.jpg,128,128,1,L,4.42,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1791.jpg
train,Very_Mild_Demented,verymild_1792.jpg,.jpg,128,128,1,L,4.53,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1792.jpg
train,Very_Mild_Demented,verymild_1793.jpg,.jpg,128,128,1,L,4.33,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1793.jpg
train,Very_Mild_Demented,verymild_1794.jpg,.jpg,128,128,1,L,4.43,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1794.jpg
train,Very_Mild_Demented,verymild_1795.jpg,.jpg,128,128,1,L,4.44,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1795.jpg
train,Very_Mild_Demented,verymild_1796.jpg,.jpg,128,128,1,L,4.44,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1796.jpg
train,Very_Mild_Demented,verymild_1797.jpg,.jpg,128,128,1,L,4.52,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1797.jpg
train,Very_Mild_Demented,verymild_1798.jpg,.jpg,128,128,1,L,4.36,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1798.jpg
train,Very_Mild_Demented,verymild_18.jpg,.jpg,128,128,1,L,4.12,0.004,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_18.jpg
train,Very_Mild_Demented,verymild_180.jpg,.jpg,128,128,1,L,4.07,0.004,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_180.jpg
train,Very_Mild_Demented,verymild_1800.jpg,.jpg,128,128,1,L,4.38,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1800.jpg
train,Very_Mild_Demented,verymild_1801.jpg,.jpg,128,128,1,L,4.41,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1801.jpg
train,Very_Mild_Demented,verymild_1802.jpg,.jpg,128,128,1,L,4.53,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1802.jpg
train,Very_Mild_Demented,verymild_1803.jpg,.jpg,128,128,1,L,4.33,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1803.jpg
train,Very_Mild_Demented,verymild_1804.jpg,.jpg,128,128,1,L,4.27,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1804.jpg
train,Very_Mild_Demented,verymild_1805.jpg,.jpg,128,128,1,L,4.26,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1805.jpg
train,Very_Mild_Demented,verymild_1806.jpg,.jpg,128,128,1,L,4.39,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1806.jpg
train,Very_Mild_Demented,verymild_1807.jpg,.jpg,128,128,1,L,4.37,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1807.jpg
train,Very_Mild_Demented,verymild_1808.jpg,.jpg,128,128,1,L,4.38,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1808.jpg
train,Very_Mild_Demented,verymild_1809.jpg,.jpg,128,128,1,L,4.54,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1809.jpg
train,Very_Mild_Demented,verymild_181.jpg,.jpg,128,128,1,L,4.16,0.0041,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_181.jpg
train,Very_Mild_Demented,verymild_1810.jpg,.jpg,128,128,1,L,4.36,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1810.jpg
train,Very_Mild_Demented,verymild_1811.jpg,.jpg,128,128,1,L,4.41,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1811.jpg
train,Very_Mild_Demented,verymild_1813.jpg,.jpg,128,128,1,L,4.6,0.0045,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1813.jpg
train,Very_Mild_Demented,verymild_1814.jpg,.jpg,128,128,1,L,4.29,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1814.jpg
train,Very_Mild_Demented,verymild_1815.jpg,.jpg,128,128,1,L,4.4,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1815.jpg
train,Very_Mild_Demented,verymild_1816.jpg,.jpg,128,128,1,L,4.45,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1816.jpg
train,Very_Mild_Demented,verymild_1818.jpg,.jpg,128,128,1,L,3.69,0.0036,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1818.jpg
train,Very_Mild_Demented,verymild_1819.jpg,.jpg,128,128,1,L,3.63,0.0035,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1819.jpg
train,Very_Mild_Demented,verymild_182.jpg,.jpg,128,128,1,L,3.89,0.0038,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_182.jpg
train,Very_Mild_Demented,verymild_1821.jpg,.jpg,128,128,1,L,4.39,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1821.jpg
train,Very_Mild_Demented,verymild_1822.jpg,.jpg,128,128,1,L,4.32,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1822.jpg
train,Very_Mild_Demented,verymild_1823.jpg,.jpg,128,128,1,L,4.49,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1823.jpg
train,Very_Mild_Demented,verymild_1824.jpg,.jpg,128,128,1,L,4.2,0.0041,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1824.jpg
train,Very_Mild_Demented,verymild_1825.jpg,.jpg,128,128,1,L,4.47,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1825.jpg
train,Very_Mild_Demented,verymild_1826.jpg,.jpg,128,128,1,L,4.2,0.0041,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1826.jpg
train,Very_Mild_Demented,verymild_1827.jpg,.jpg,128,128,1,L,4.26,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1827.jpg
train,Very_Mild_Demented,verymild_1828.jpg,.jpg,128,128,1,L,4.24,0.0041,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1828.jpg
train,Very_Mild_Demented,verymild_1829.jpg,.jpg,128,128,1,L,4.39,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1829.jpg
train,Very_Mild_Demented,verymild_1830.jpg,.jpg,128,128,1,L,4.46,0.0044,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1830.jpg
train,Very_Mild_Demented,verymild_1833.jpg,.jpg,128,128,1,L,4.35,0.0042,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1833.jpg
train,Very_Mild_Demented,verymild_1834.jpg,.jpg,128,128,1,L,4.44,0.0043,C:\Users\mohib\Desktop\Alzheimer_Split\train\Very_Mild_Demented\verymild_1834.jpg
